onset	duration	trial_type
8.0726	3	W
8.0794	3	mispron
13.8057	3	PH
15.8624	3	mispron
19.4887	3	W
21.4788	3	mispron
24.7051	3	W
27.9118	3	mispron
33.0214	3	PH
36.2115	3	mispron
40.1044	3	PH
42.7945	3	mispron
47.1207	3	W
49.9941	3	mispron
56.1203	3	PH
57.2771	3	mispron
63.9865	3	W
65.8434	3	mispron
71.8695	3	PH
74.6263	3	mispron
80.919	3	W
82.4093	3	mispron
87.352	3	PH
87.9924	3	mispron
92.6684	3	PH
93.9421	3	mispron
99.7585	3	mispron
100.7847	3	W
105.0916	3	mispron
106.5844	3	PH
112.2175	3	W
113.4245	3	mispron
119.3242	3	mispron
121.1004	3	PH
127.8834	3	W
128.3238	3	mispron
135.3497	3	W
135.3734	3	mispron
142.6898	3	mispron
143.7992	3	PH
148.6562	3	mispron
149.8989	3	PH
153.8726	3	mispron
155.5487	3	W
162.4483	3	PH
162.7222	3	mispron
169.698	3	PH
171.5552	3	mispron
177.3809	3	W
179.7881	3	mispron
185.0879	3	mispron
185.4472	3	W
191.0802	3	PH
193.1208	3	mispron
197.8466	3	W
198.8706	3	mispron
204.0037	3	mispron
204.2462	3	PH
209.2034	3	mispron
212.9625	3	W
214.6198	3	mispron
220.0621	3	W
222.7028	3	mispron
227.4618	3	PH
230.2858	3	mispron
233.2448	3	PH
235.7355	3	mispron
238.5445	3	W
242.3352	3	mispron
245.4109	3	W
248.7683	3	mispron
253.2105	3	PH
256.6012	3	mispron
259.9601	3	W
263.9842	3	mispron
267.0264	3	PH
270.8005	3	mispron
275.7093	3	PH
278.7835	3	mispron
284.7256	3	W
